"Indexcd","Idxtrd01","Idxtrd08"
"000905","2009-06-16","-0.219300"
"000905","2009-06-17","1.630500"
"000905","2009-06-18","0.802600"
"000905","2009-06-19","0.081000"
"000905","2009-06-22","-0.842400"
"000905","2009-06-23","-0.382400"
"000905","2009-06-24","1.159500"
"000905","2009-06-25","-0.115700"
"000905","2009-06-26","0.612400"
"000905","2009-06-29","0.821500"
"000905","2009-06-30","-0.705500"
"000905","2009-07-01","1.491500"
"000905","2009-07-02","1.049200"
"000905","2009-07-03","1.252600"
"000905","2009-07-06","0.217000"
"000905","2009-07-07","-0.096000"
"000905","2009-07-08","1.232600"
"000905","2009-07-09","1.881400"
"000905","2009-07-10","0.491100"
"000905","2009-07-13","0.923900"
"000905","2009-07-14","1.585900"
"000905","2009-07-15","0.911100"
"000905","2009-07-16","-0.504600"
"000905","2009-07-17","0.617600"
"000905","2009-07-20","1.727800"
"000905","2009-07-21","-2.427400"
"000905","2009-07-22","1.837500"
"000905","2009-07-23","0.989800"
"000905","2009-07-24","-0.639200"
"000905","2009-07-27","1.654800"
"000905","2009-07-28","1.265400"
"000905","2009-07-29","-6.420000"
"000905","2009-07-30","1.022100"
"000905","2009-07-31","3.298900"
"000905","2009-08-03","2.333900"
"000905","2009-08-04","1.220800"
"000905","2009-08-05","-0.000200"
"000905","2009-08-06","-1.325000"
"000905","2009-08-07","-3.045500"
"000905","2009-08-10","1.025400"
"000905","2009-08-11","0.514600"
"000905","2009-08-12","-4.632900"
"000905","2009-08-13","0.212200"
"000905","2009-08-14","-4.458300"
"000905","2009-08-17","-6.970100"
"000905","2009-08-18","1.985600"
"000905","2009-08-19","-5.175500"
"000905","2009-08-20","3.905100"
"000905","2009-08-21","2.776500"
"000905","2009-08-24","2.126800"
"000905","2009-08-25","-1.577700"
"000905","2009-08-26","3.132600"
"000905","2009-08-27","0.956600"
"000905","2009-08-28","-2.702800"
"000905","2009-08-31","-7.175900"
"000905","2009-09-01","-0.998500"
"000905","2009-09-02","0.610100"
"000905","2009-09-03","4.972900"
"000905","2009-09-04","1.797800"
"000905","2009-09-07","1.094600"
"000905","2009-09-08","1.858700"
"000905","2009-09-09","0.573400"
"000905","2009-09-10","-0.878100"
"000905","2009-09-11","1.679100"
"000905","2009-09-14","2.602000"
"000905","2009-09-15","1.033800"
"000905","2009-09-16","0.155000"
"000905","2009-09-17","2.317100"
"000905","2009-09-18","-3.332900"
"000905","2009-09-21","1.727400"
"000905","2009-09-22","-2.526900"
"000905","2009-09-23","-3.033500"
"000905","2009-09-24","-0.752000"
"000905","2009-09-25","-0.892800"
"000905","2009-09-28","-2.888200"
"000905","2009-09-29","-1.822300"
"000905","2009-09-30","0.846700"
"000905","2009-10-09","5.170200"
"000905","2009-10-12","0.598900"
"000905","2009-10-13","1.701600"
"000905","2009-10-14","0.917400"
"000905","2009-10-15","0.318200"
"000905","2009-10-16","0.337400"
"000905","2009-10-19","2.455800"
"000905","2009-10-20","1.513800"
"000905","2009-10-21","-0.669500"
"000905","2009-10-22","0.412000"
"000905","2009-10-23","1.366000"
"000905","2009-10-26","0.082100"
"000905","2009-10-27","-2.650300"
"000905","2009-10-28","1.009500"
"000905","2009-10-29","-1.791500"
"000905","2009-10-30","1.328100"
"000905","2009-11-02","3.346700"
"000905","2009-11-03","2.463000"
"000905","2009-11-04","0.746800"
"000905","2009-11-05","1.035900"
"000905","2009-11-06","0.469200"
"000905","2009-11-09","0.749100"
"000905","2009-11-10","0.157600"
"000905","2009-11-11","0.401200"
"000905","2009-11-12","0.326200"
"000905","2009-11-13","1.276000"
"000905","2009-11-16","2.295800"
"000905","2009-11-17","0.517300"
"000905","2009-11-18","0.438300"
"000905","2009-11-19","1.573900"
"000905","2009-11-20","0.718300"
"000905","2009-11-23","1.842200"
"000905","2009-11-24","-5.307400"
"000905","2009-11-25","3.781800"
"000905","2009-11-26","-4.070600"
"000905","2009-11-27","-2.612300"
"000905","2009-11-30","4.507100"
"000905","2009-12-01","2.723100"
"000905","2009-12-02","1.460500"
"000905","2009-12-03","0.665600"
"000905","2009-12-04","-2.506700"
"000905","2009-12-07","1.668000"
"000905","2009-12-08","-0.206900"
"000905","2009-12-09","-1.610100"
"000905","2009-12-10","0.853900"
"000905","2009-12-11","-0.039700"
"000905","2009-12-14","-0.466800"
"000905","2009-12-15","0.219300"
"000905","2009-12-16","-0.385800"
"000905","2009-12-17","-3.131600"
"000905","2009-12-18","-3.698800"
"000905","2009-12-21","1.258700"
"000905","2009-12-22","-2.809200"
"000905","2009-12-23","1.773100"
"000905","2009-12-24","3.209600"
"000905","2009-12-25","0.710900"
"000905","2009-12-28","1.622900"
"000905","2009-12-29","0.368500"
"000905","2009-12-30","-0.392700"
"000905","2009-12-31","0.881500"
"000905","2010-01-04","0.563400"
"000905","2010-01-05","1.040900"
"000905","2010-01-06","-0.158000"
"000905","2010-01-07","-2.002500"
"000905","2010-01-08","1.239900"
"000905","2010-01-11","0.631300"
"000905","2010-01-12","2.128100"
"000905","2010-01-13","-1.047700"
"000905","2010-01-14","2.680900"
"000905","2010-01-15","0.711700"
"000905","2010-01-18","1.714700"
"000905","2010-01-19","0.019900"
"000905","2010-01-20","-3.705000"
"000905","2010-01-21","0.347000"
"000905","2010-01-22","-2.771000"
"000905","2010-01-25","-1.249900"
"000905","2010-01-26","-4.168100"
"000905","2010-01-27","-0.635000"
"000905","2010-01-28","1.623300"
"000905","2010-01-29","0.882500"
"000905","2010-02-01","-0.989300"
"000905","2010-02-02","-0.683400"
"000905","2010-02-03","1.425200"
"000905","2010-02-04","1.039600"
"000905","2010-02-05","-2.203700"
"000905","2010-02-08","-0.009300"
"000905","2010-02-09","0.023200"
"000905","2010-02-10","1.260700"
"000905","2010-02-11","-0.222800"
"000905","2010-02-12","1.370400"
"000905","2010-02-22","0.075400"
"000905","2010-02-23","0.896200"
"000905","2010-02-24","2.178000"
"000905","2010-02-25","1.617300"
"000905","2010-02-26","0.101500"
"000905","2010-03-01","1.113300"
"000905","2010-03-02","0.085800"
"000905","2010-03-03","1.452800"
"000905","2010-03-04","-3.612700"
"000905","2010-03-05","0.394000"
"000905","2010-03-08","1.085700"
"000905","2010-03-09","0.119200"
"000905","2010-03-10","-1.312000"
"000905","2010-03-11","-0.785400"
"000905","2010-03-12","-1.534300"
"000905","2010-03-15","-0.848000"
"000905","2010-03-16","0.824100"
"000905","2010-03-17","2.773700"
"000905","2010-03-18","0.322800"
"000905","2010-03-19","0.711500"
"000905","2010-03-22","0.563900"
"000905","2010-03-23","-0.673100"
"000905","2010-03-24","0.524600"
"000905","2010-03-25","-1.330800"
"000905","2010-03-26","1.432200"
"000905","2010-03-29","0.782600"
"000905","2010-03-30","0.440600"
"000905","2010-03-31","0.247400"
"000905","2010-04-01","1.493900"
"000905","2010-04-02","0.330800"
"000905","2010-04-06","0.200700"
"000905","2010-04-07","0.221300"
"000905","2010-04-08","0.026300"
"000905","2010-04-09","1.526400"
"000905","2010-04-12","0.753200"
"000905","2010-04-13","-1.135600"
"000905","2010-04-14","1.171600"
"000905","2010-04-15","-1.260900"
"000905","2010-04-16","-0.327200"
"000905","2010-04-19","-4.283400"
"000905","2010-04-20","1.302900"
"000905","2010-04-21","3.032700"
"000905","2010-04-22","0.172300"
"000905","2010-04-23","-0.780200"
