"Indexcd","Idxtrd01","Idxtrd02"
"000001","2013-04-11","2236.983"
"000001","2013-04-12","2218.095"
"000001","2013-04-15","2199.914"
"000001","2013-04-16","2169.630"
"000001","2013-04-17","2195.032"
"000001","2013-04-18","2181.822"
"000001","2013-04-19","2201.122"
"000001","2013-04-22","2236.402"
"000001","2013-04-23","2242.616"
"000001","2013-04-24","2187.349"
"000001","2013-04-25","2213.185"
"000001","2013-04-26","2203.889"
"000001","2013-05-02","2170.783"
"000001","2013-05-03","2179.049"
"000001","2013-05-06","2212.495"
"000001","2013-05-07","2227.861"
"000001","2013-05-08","2242.393"
"000001","2013-05-09","2246.963"
"000001","2013-05-10","2228.819"
"000001","2013-05-13","2247.678"
"000001","2013-05-14","2238.904"
"000001","2013-05-15","2217.086"
"000001","2013-05-16","2221.337"
"000001","2013-05-17","2249.811"
"000001","2013-05-20","2286.328"
