"Indexcd","Idxtrd01","Idxtrd08"
"000905","2012-12-06","-0.063700"
"000905","2012-12-07","2.282800"
"000905","2012-12-10","1.763900"
"000905","2012-12-11","-0.673000"
"000905","2012-12-12","0.028800"
"000905","2012-12-13","-1.327900"
"000905","2012-12-14","4.177500"
"000905","2012-12-17","0.836300"
"000905","2012-12-18","-0.171100"
"000905","2012-12-19","0.405200"
"000905","2012-12-20","0.315200"
"000905","2012-12-21","-0.250400"
"000905","2012-12-24","0.536100"
"000905","2012-12-25","2.289800"
"000905","2012-12-26","1.241300"
"000905","2012-12-27","-0.904200"
"000905","2012-12-28","1.116200"
"000905","2012-12-31","1.257000"
"000905","2013-01-04","-0.537500"
"000905","2013-01-07","0.924400"
"000905","2013-01-08","1.176000"
"000905","2013-01-09","0.238900"
"000905","2013-01-10","0.640600"
"000905","2013-01-11","-2.537600"
"000905","2013-01-14","3.471700"
"000905","2013-01-15","1.948100"
"000905","2013-01-16","-0.003500"
"000905","2013-01-17","-1.232800"
"000905","2013-01-18","1.661500"
"000905","2013-01-21","0.764200"
"000905","2013-01-22","-1.595100"
"000905","2013-01-23","0.183700"
"000905","2013-01-24","-2.092300"
"000905","2013-01-25","-0.168300"
"000905","2013-01-28","2.548500"
"000905","2013-01-29","0.948600"
"000905","2013-01-30","0.518600"
"000905","2013-01-31","-0.598200"
"000905","2013-02-01","0.806700"
"000905","2013-02-04","-0.665600"
"000905","2013-02-05","1.041300"
"000905","2013-02-06","0.674300"
"000905","2013-02-07","0.374700"
"000905","2013-02-08","1.431300"
"000905","2013-02-18","0.531700"
"000905","2013-02-19","-1.830800"
"000905","2013-02-20","2.078400"
"000905","2013-02-21","-2.064700"
"000905","2013-02-22","-0.335900"
"000905","2013-02-25","1.105600"
"000905","2013-02-26","-1.515900"
"000905","2013-02-27","0.076200"
"000905","2013-02-28","2.044800"
"000905","2013-03-01","1.114800"
"000905","2013-03-04","-3.555100"
"000905","2013-03-05","2.251000"
"000905","2013-03-06","1.556800"
"000905","2013-03-07","-1.212200"
"000905","2013-03-08","-1.087600"
"000905","2013-03-11","0.020300"
"000905","2013-03-12","-2.518300"
"000905","2013-03-13","-0.914200"
"000905","2013-03-14","0.449500"
"000905","2013-03-15","0.183600"
"000905","2013-03-18","-1.270300"
"000905","2013-03-19","0.319600"
"000905","2013-03-20","2.609000"
"000905","2013-03-21","1.055900"
"000905","2013-03-22","0.417900"
"000905","2013-03-25","-0.318400"
"000905","2013-03-26","-0.692500"
"000905","2013-03-27","0.238300"
"000905","2013-03-28","-2.907400"
"000905","2013-03-29","-0.049100"
"000905","2013-04-01","0.686800"
"000905","2013-04-02","-1.223300"
"000905","2013-04-03","-0.912000"
"000905","2013-04-08","0.409100"
"000905","2013-04-09","0.974500"
"000905","2013-04-10","-0.206200"
"000905","2013-04-11","-0.408800"
"000905","2013-04-12","-0.838400"
"000905","2013-04-15","-1.404200"
"000905","2013-04-16","1.082500"
"000905","2013-04-17","0.867100"
"000905","2013-04-18","0.310500"
"000905","2013-04-19","2.110100"
"000905","2013-04-22","0.468700"
"000905","2013-04-23","-2.710300"
"000905","2013-04-24","1.993900"
"000905","2013-04-25","-1.525800"
"000905","2013-04-26","-1.854500"
"000905","2013-05-02","0.464200"
"000905","2013-05-03","1.928300"
"000905","2013-05-06","1.908500"
"000905","2013-05-07","0.199700"
"000905","2013-05-08","0.919200"
"000905","2013-05-09","0.054100"
"000905","2013-05-10","0.606300"
"000905","2013-05-13","0.375400"
"000905","2013-05-14","-1.154500"
"000905","2013-05-15","1.346800"
"000905","2013-05-16","1.074400"
"000905","2013-05-17","1.530500"
"000905","2013-05-20","1.255600"
"000905","2013-05-21","1.319300"
"000905","2013-05-22","-0.823500"
"000905","2013-05-23","-0.842500"
"000905","2013-05-24","1.553100"
"000905","2013-05-27","1.014200"
"000905","2013-05-28","0.192500"
"000905","2013-05-29","0.745500"
"000905","2013-05-30","0.228600"
"000905","2013-05-31","-0.618800"
"000905","2013-06-03","-0.695300"
"000905","2013-06-04","-1.960600"
"000905","2013-06-05","0.412400"
"000905","2013-06-06","-1.768600"
"000905","2013-06-07","-1.966100"
"000905","2013-06-13","-2.797400"
"000905","2013-06-14","1.989400"
"000905","2013-06-17","0.234100"
"000905","2013-06-18","0.344700"
"000905","2013-06-19","-0.622900"
"000905","2013-06-20","-3.301300"
"000905","2013-06-21","-0.534500"
"000905","2013-06-24","-6.195300"
"000905","2013-06-25","-0.427700"
"000905","2013-06-26","2.071500"
"000905","2013-06-27","-1.600700"
"000905","2013-06-28","0.085200"
"000905","2013-07-01","2.120300"
"000905","2013-07-02","1.648100"
"000905","2013-07-03","0.152800"
"000905","2013-07-04","0.781900"
"000905","2013-07-05","-0.559200"
"000905","2013-07-08","-3.887000"
"000905","2013-07-09","0.599700"
"000905","2013-07-10","3.113100"
"000905","2013-07-11","2.811000"
"000905","2013-07-12","-0.889800"
"000905","2013-07-15","1.994300"
"000905","2013-07-16","1.227200"
"000905","2013-07-17","-1.448900"
"000905","2013-07-18","-0.111100"
"000905","2013-07-19","-2.496100"
"000905","2013-07-22","1.973200"
"000905","2013-07-23","2.417700"
"000905","2013-07-24","0.601300"
"000905","2013-07-25","-1.907900"
"000905","2013-07-26","-0.116700"
"000905","2013-07-29","-1.933700"
"000905","2013-07-30","-0.448700"
"000905","2013-07-31","0.572300"
"000905","2013-08-01","2.635300"
"000905","2013-08-02","0.353800"
"000905","2013-08-05","1.667700"
"000905","2013-08-06","1.074100"
"000905","2013-08-07","-0.958500"
"000905","2013-08-08","0.265000"
"000905","2013-08-09","0.357600"
"000905","2013-08-12","1.587600"
"000905","2013-08-13","0.526500"
"000905","2013-08-14","-0.391600"
"000905","2013-08-15","-1.351800"
"000905","2013-08-16","-2.119700"
"000905","2013-08-19","1.538400"
"000905","2013-08-20","-0.260200"
"000905","2013-08-21","0.774100"
"000905","2013-08-22","0.247200"
"000905","2013-08-23","-0.233700"
"000905","2013-08-26","2.084400"
"000905","2013-08-27","0.769700"
"000905","2013-08-28","-0.755000"
"000905","2013-08-29","-0.076600"
"000905","2013-08-30","-0.998000"
